FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;GPC_DOM;QRESIDUOS_DOM;QRESIDUOS_NO_DOM;QRESIDUOS_MUN;PERIODO
20230614;8414;100506;SIERRA;HUANUCO;HUAMALIES;MIRAFLORES;3174;2032;1141;0.42;311.58;133.53;445.11;2018
20230614;8415;100507;SELVA;HUANUCO;HUAMALIES;MONZON;12809;6580;6229;0.55;1313.78;563.05;1876.83;2018
20230614;8416;100508;SIERRA;HUANUCO;HUAMALIES;PUNCHAO;2023;1606;416;0.42;246.28;105.55;351.82;2018
20230614;8417;100509;SIERRA;HUANUCO;HUAMALIES;PUÑOS;4230;1209;3020;0.42;185.38;79.45;264.82;2018
20230614;8418;100510;SIERRA;HUANUCO;HUAMALIES;SINGA;3158;1099;2059;0.42;168.47;72.20;240.67;2018
20230614;8419;100511;SIERRA;HUANUCO;HUAMALIES;TANTAMAYO;1801;216;1584;0.42;33.18;14.22;47.40;2018
20230614;8420;100601;SELVA;HUANUCO;LEONCIO PRADO;RUPA-RUPA   ;56282;54272;2010;0.49;9706.54;4159.95;13866.49;2018
20230614;8421;100602;SELVA;HUANUCO;LEONCIO PRADO;DANIEL ALOMIA ROBLES;6839;1136;5703;0.55;226.73;97.17;323.90;2018
20230614;8422;100603;SELVA;HUANUCO;LEONCIO PRADO;HERMILIO VALDIZAN   ;3709;315;3393;0.55;62.94;26.97;89.91;2018
20230614;8423;100604;SELVA;HUANUCO;LEONCIO PRADO;JOSE CRESPO Y CASTILLO       ;23380;17770;5611;0.50;3242.95;1389.83;4632.78;2018
20230614;8424;100605;SELVA;HUANUCO;LEONCIO PRADO;LUYANDO ;9367;5063;4303;0.41;757.74;324.74;1082.48;2018
20230614;8425;100606;SELVA;HUANUCO;LEONCIO PRADO;MARIANO DAMASO BERAUN;10934;4565;6368;0.38;624.85;267.79;892.64;2018
20230614;8426;100607;SELVA;HUANUCO;LEONCIO PRADO;PUCAYACU   ;3907;904;3003;0.52;171.56;73.53;245.08;2018
20230614;8427;100608;SELVA;HUANUCO;LEONCIO PRADO;CASTILLO GRANDE   ;13751;12564;1188;0.40;1834.31;786.13;2620.45;2018
20230614;8428;100609;SELVA;HUANUCO;LEONCIO PRADO;PUEBLO NUEVO  ;4436;735;3701;0.55;146.72;62.88;209.59;2018
20230614;8429;100610;SELVA;HUANUCO;LEONCIO PRADO;SANTO DOMINGO DE ANDA   ;2711;329;2383;0.55;65.60;28.11;93.71;2018
20230614;8430;100701;SIERRA;HUANUCO;MARAÑÓN;HUACRACHUCO;15225;5922;9304;0.30;648.43;277.90;926.32;2018
20230614;8431;100702;SELVA;HUANUCO;MARAÑÓN;CHOLON      ;5780;2342;3439;0.55;467.50;200.36;667.86;2018
20230614;8432;100703;SIERRA;HUANUCO;MARAÑÓN;SAN BUENAVENTURA;2168;425;1743;0.42;65.14;27.92;93.06;2018
20230614;8433;100704;SIERRA;HUANUCO;MARAÑÓN;LA MORADA   ;3255;1333;1923;0.42;204.29;87.55;291.85;2018
20230614;8434;100705;SIERRA;HUANUCO;MARAÑÓN;SANTA ROSA DE ALTO YANAJANCA   ;2495;1146;1348;0.42;175.74;75.32;251.06;2018
20230614;8435;100801;SIERRA;HUANUCO;PACHITEA;PANAO;18364;4911;13453;0.55;985.97;422.56;1408.53;2018
20230614;8436;100802;SELVA;HUANUCO;PACHITEA;CHAGLLA;10639;4385;6254;0.28;448.17;192.07;640.24;2018
20230614;8437;100803;SIERRA;HUANUCO;PACHITEA;MOLINO;11084;4359;6725;0.42;668.26;286.40;954.65;2018
20230614;8438;100804;SIERRA;HUANUCO;PACHITEA;UMARI  ;11460;591;10869;0.42;90.55;38.81;129.36;2018
20230614;8439;100901;SELVA;HUANUCO;PUERTO INCA;PUERTO INCA;10383;5245;5138;0.54;1033.78;443.05;1476.84;2018
20230614;8440;100902;SELVA;HUANUCO;PUERTO INCA;CODO DEL POZUZO;7928;2447;5481;0.55;488.58;209.39;697.98;2018
20230614;8441;100903;SELVA;HUANUCO;PUERTO INCA;HONORIA;4887;1438;3448;0.55;287.19;123.08;410.27;2018
20230614;8442;100904;SELVA;HUANUCO;PUERTO INCA;TOURNAVISTA  ;6312;1518;4794;0.74;409.97;175.70;585.68;2018
20230614;8443;100905;SELVA;HUANUCO;PUERTO INCA;YUYAPICHIS;6657;1386;5271;0.55;276.80;118.63;395.43;2018
20230614;8444;101001;SIERRA;HUANUCO;LAURICOCHA;JESUS;4191;2279;1912;0.29;243.72;104.45;348.18;2018
20230614;8445;101002;SIERRA;HUANUCO;LAURICOCHA;BAÑOS;1888;883;1005;0.42;135.35;58.01;193.35;2018
20230614;8446;101003;SIERRA;HUANUCO;LAURICOCHA;JIVIA;971;326;646;0.42;49.91;21.39;71.30;2018
20230614;8447;101004;SIERRA;HUANUCO;LAURICOCHA;QUEROPALCA;1002;740;262;0.42;113.47;48.63;162.10;2018
20230614;8448;101005;SIERRA;HUANUCO;LAURICOCHA;RONDOS;3539;1137;2402;0.42;174.33;74.71;249.04;2018
20230614;8449;101006;SIERRA;HUANUCO;LAURICOCHA;SAN FRANCISCO DE ASIS;1274;725;549;0.42;111.13;47.63;158.75;2018
20230614;8450;101007;SIERRA;HUANUCO;LAURICOCHA;SAN MIGUEL DE CAURI;5942;1727;4215;0.42;264.82;113.50;378.32;2018
20230614;8451;101101;SIERRA;HUANUCO;YAROWILCA;CHAVINILLO;4850;2013;2837;0.49;359.98;154.28;514.26;2018
20230614;8452;101102;SIERRA;HUANUCO;YAROWILCA;CAHUAC;1101;627;474;0.42;96.15;41.21;137.36;2018
20230614;8453;101103;SIERRA;HUANUCO;YAROWILCA;CHACABAMBA;1054;223;831;0.42;34.22;14.66;48.88;2018
20230614;8454;101104;SIERRA;HUANUCO;YAROWILCA;APARICIO POMARES;4932;1367;3565;0.42;209.54;89.80;299.34;2018
20230614;8455;101105;SIERRA;HUANUCO;YAROWILCA;JACAS CHICO;1100;385;715;0.36;50.92;21.82;72.74;2018
20230614;8456;101106;SIERRA;HUANUCO;YAROWILCA;OBAS;3956;1244;2711;0.42;190.74;81.75;272.49;2018
20230614;8457;101107;SIERRA;HUANUCO;YAROWILCA;PAMPAMARCA;1114;336;778;0.42;51.59;22.11;73.69;2018
20230614;8458;101108;SIERRA;HUANUCO;YAROWILCA;CHORAS;2039;514;1524;0.42;78.86;33.80;112.66;2018
20230614;8459;110101;COSTA;ICA;ICA;ICA;158273;157565;708;0.64;36749.72;15749.88;52499.59;2018
20230614;8460;110102;COSTA;ICA;ICA;LA TINGUIÑA;42741;40107;2634;0.61;8929.93;3827.11;12757.05;2018
20230614;8461;110103;COSTA;ICA;ICA;LOS AQUIJES;23619;21500;2120;0.30;2314.96;992.13;3307.09;2018
20230614;8462;110104;COSTA;ICA;ICA;OCUCAJE;4792;3116;1676;1.00;1137.37;487.45;1624.82;2018
20230614;8463;110105;COSTA;ICA;ICA;PACHACUTEC;7745;7434;312;0.35;949.64;406.99;1356.63;2018
20230614;8464;110106;COSTA;ICA;ICA;PARCONA;57325;56361;965;0.37;7529.24;3226.82;10756.05;2018
20230614;8465;110107;COSTA;ICA;ICA;PUEBLO NUEVO;6875;4604;2271;0.46;773.02;331.29;1104.31;2018
20230614;8466;110108;COSTA;ICA;ICA;SALAS;27755;27147;608;0.47;4686.88;2008.66;6695.54;2018
20230614;8467;110109;SIERRA;ICA;ICA;SAN JOSE DE LOS MOLINOS;7515;6071;1443;0.48;1063.69;455.87;1519.55;2018
20230614;8468;110110;COSTA;ICA;ICA;SAN JUAN BAUTISTA;14708;12938;1770;0.48;2257.29;967.41;3224.70;2018
20230614;8469;110111;COSTA;ICA;ICA;SANTIAGO;29125;21723;7402;0.23;1823.65;781.56;2605.21;2018
20230614;8470;110112;COSTA;ICA;ICA;SUBTANJALLA;29719;29413;306;0.40;4294.29;1840.41;6134.69;2018
20230614;8471;110113;COSTA;ICA;ICA;TATE;4903;4666;238;0.46;783.37;335.73;1119.10;2018
20230614;8472;110114;SIERRA;ICA;ICA;YAUCA DEL ROSARIO ;1208;100;1108;0.42;15.31;6.56;21.87;2018
20230614;8473;110201;COSTA;ICA;CHINCHA;CHINCHA ALTA;72744;72744;0;0.57;15134.42;6486.18;21620.60;2018
20230614;8474;110202;COSTA;ICA;CHINCHA;ALTO LARAN;8281;5991;2290;0.31;677.91;290.53;968.44;2018
20230614;8475;110203;SIERRA;ICA;CHINCHA;CHAVIN;2248;147;2100;0.42;22.61;9.69;32.30;2018
20230614;8476;110204;COSTA;ICA;CHINCHA;CHINCHA BAJA;13926;9669;4258;0.33;1150.50;493.07;1643.57;2018
20230614;8477;110205;COSTA;ICA;CHINCHA;EL CARMEN;13298;8924;4373;0.45;1462.59;626.82;2089.41;2018
20230614;8478;110206;COSTA;ICA;CHINCHA;GROCIO PRADO;27121;25732;1389;0.28;2629.85;1127.08;3756.93;2018
20230614;8479;110207;COSTA;ICA;CHINCHA;PUEBLO NUEVO;68610;68610;0;0.48;12020.44;5151.62;17172.06;2018
20230614;8480;110208;SIERRA;ICA;CHINCHA;SAN JUAN DE YANAC;1386;405;980;0.42;62.14;26.63;88.77;2018
20230614;8481;110209;SIERRA;ICA;CHINCHA;SAN PEDRO DE HUACARPANA;987;278;709;0.42;42.68;18.29;60.97;2018
20230614;8482;110210;COSTA;ICA;CHINCHA;SUNAMPE;30934;30302;632;0.59;6525.57;2796.67;9322.24;2018
20230614;8483;110211;COSTA;ICA;CHINCHA;TAMBO DE MORA;6145;5781;364;0.41;865.14;370.77;1235.91;2018
20230614;8484;110301;COSTA;ICA;NASCA  ;NASCA  ;28595;26031;2564;0.55;5225.79;2239.62;7465.42;2018
20230614;8485;110302;COSTA;ICA;NASCA  ;CHANGUILLO;2090;1114;976;0.46;186.97;80.13;267.10;2018
20230614;8486;110303;COSTA;ICA;NASCA  ;EL INGENIO;3405;2123;1282;0.46;356.46;152.77;509.22;2018
20230614;8487;110304;COSTA;ICA;NASCA  ;MARCONA;16839;16782;57;0.65;3981.52;1706.37;5687.88;2018
20230614;8488;110305;COSTA;ICA;NASCA  ;VISTA ALEGRE;22560;21031;1529;0.45;3423.63;1467.27;4890.90;2018
20230614;8489;110401;SIERRA;ICA;PALPA;PALPA;8297;7356;940;0.41;1103.57;472.96;1576.52;2018
20230614;8490;110402;SIERRA;ICA;PALPA;LLIPATA;1671;1221;450;0.42;187.24;80.24;267.48;2018
20230614;8491;110403;SIERRA;ICA;PALPA;RIO GRANDE;2840;1488;1353;0.42;228.08;97.75;325.83;2018
20230614;8492;110404;SIERRA;ICA;PALPA;SANTA CRUZ;1013;439;574;0.42;67.25;28.82;96.07;2018
20230614;8493;110405;SIERRA;ICA;PALPA;TIBILLO;359;244;115;0.42;37.39;16.03;53.42;2018
20230614;8494;110501;COSTA;ICA;PISCO;PISCO;73260;73170;90;0.56;14982.62;6421.12;21403.74;2018
20230614;8495;110502;SIERRA;ICA;PISCO;HUANCANO;1450;469;981;0.42;71.94;30.83;102.77;2018
20230614;8496;110503;COSTA;ICA;PISCO;HUMAY;5647;3499;2148;0.36;459.81;197.06;656.87;2018
20230614;8497;110504;COSTA;ICA;PISCO;INDEPENDENCIA;13892;7283;6609;0.60;1595.06;683.60;2278.65;2018
20230614;8498;110505;COSTA;ICA;PISCO;PARACAS;7959;7778;181;0.46;1305.91;559.67;1865.58;2018
20230614;8499;110506;COSTA;ICA;PISCO;SAN ANDRES;15208;13335;1874;0.60;2920.34;1251.57;4171.91;2018
20230614;8500;110507;COSTA;ICA;PISCO;SAN CLEMENTE;26773;26079;694;0.30;2855.66;1223.86;4079.52;2018
20230614;8501;110508;COSTA;ICA;PISCO;TUPAC AMARU INCA;18443;18320;122;0.49;3276.61;1404.26;4680.87;2018
20230614;8502;120101;SIERRA;JUNIN;HUANCAYO;HUANCAYO;122017;120493;1524;0.53;23309.33;9989.71;33299.04;2018
20230614;8503;120104;SIERRA;JUNIN;HUANCAYO;CARHUACALLANGA;501;501;0;0.42;76.80;32.92;109.72;2018
20230614;8504;120105;SIERRA;JUNIN;HUANCAYO;CHACAPAMPA;966;501;465;0.42;76.86;32.94;109.80;2018
20230614;8505;120106;SIERRA;JUNIN;HUANCAYO;CHICCHE;739;434;305;0.42;66.55;28.52;95.07;2018
20230614;8506;120107;SIERRA;JUNIN;HUANCAYO;CHILCA;96429;96371;58;0.45;15828.93;6783.83;22612.76;2018
20230614;8507;120108;SIERRA;JUNIN;HUANCAYO;CHONGOS ALTO;1530;896;634;0.42;137.41;58.89;196.31;2018
20230614;8508;120111;SIERRA;JUNIN;HUANCAYO;CHUPURO;2072;836;1236;0.42;128.15;54.92;183.07;2018
20230614;8509;120112;SIERRA;JUNIN;HUANCAYO;COLCA;1003;626;377;0.42;95.95;41.12;137.07;2018
20230614;8510;120113;SIERRA;JUNIN;HUANCAYO;CULLHUAS;1328;692;636;0.42;106.16;45.50;151.65;2018
20230614;8511;120114;SIERRA;JUNIN;HUANCAYO;EL TAMBO;170784;163201;7582;0.73;43485.00;18636.43;62121.43;2018
20230614;8512;120116;SIERRA;JUNIN;HUANCAYO;HUACRAPUQUIO;1407;1337;71;0.42;204.92;87.82;292.74;2018
20230614;8513;120117;SIERRA;JUNIN;HUANCAYO;HUALHUAS;5651;5651;0;0.42;866.30;371.27;1237.58;2018
20230614;8514;120119;SIERRA;JUNIN;HUANCAYO;HUANCAN;27329;25995;1334;0.41;3890.14;1667.20;5557.35;2018
20230614;8515;120120;SIERRA;JUNIN;HUANCAYO;HUASICANCHA;852;643;209;0.42;98.62;42.26;140.88;2018
20230614;8516;120121;SIERRA;JUNIN;HUANCAYO;HUAYUCACHI;10453;10378;75;0.33;1264.23;541.81;1806.04;2018
20230614;8517;120122;SIERRA;JUNIN;HUANCAYO;INGENIO;2460;2193;267;0.42;336.13;144.06;480.19;2018
20230614;8518;120124;SIERRA;JUNIN;HUANCAYO;PARIAHUANCA   ;5373;149;5224;0.42;22.90;9.81;32.71;2018
20230614;8519;120125;SIERRA;JUNIN;HUANCAYO;PILCOMAYO;22171;22171;0;0.27;2144.46;919.05;3063.51;2018
20230614;8520;120126;SIERRA;JUNIN;HUANCAYO;PUCARA;4927;2839;2088;0.53;552.26;236.68;788.94;2018
20230614;8521;120127;SIERRA;JUNIN;HUANCAYO;QUICHUAY;1918;1160;758;0.42;177.90;76.24;254.14;2018
20230614;8522;120128;SIERRA;JUNIN;HUANCAYO;QUILCAS;4000;3029;971;0.30;331.67;142.14;473.81;2018
20230614;8523;120129;SIERRA;JUNIN;HUANCAYO;SAN AGUSTIN;17216;16124;1093;0.45;2665.96;1142.56;3808.52;2018
20230614;8524;120130;SIERRA;JUNIN;HUANCAYO;SAN JERONIMO DE TUNAN;12472;12472;0;0.28;1274.68;546.29;1820.97;2018
20230614;8525;120132;SIERRA;JUNIN;HUANCAYO;SAÑO;5960;5936;24;0.42;909.99;390.00;1299.98;2018
20230614;8526;120133;SIERRA;JUNIN;HUANCAYO;SAPALLANGA;23219;21085;2133;0.50;3825.01;1639.29;5464.30;2018
20230614;8527;120134;SIERRA;JUNIN;HUANCAYO;SICAYA;19300;18810;490;0.21;1441.78;617.90;2059.68;2018
20230614;8528;120135;SIERRA;JUNIN;HUANCAYO;SANTO DOMINGO DE ACOBAMBA;6549;384;6164;0.42;58.89;25.24;84.13;2018
20230614;8529;120136;SIERRA;JUNIN;HUANCAYO;VIQUES;2809;2753;55;0.42;422.10;180.90;603.00;2018
20230614;8530;120201;SIERRA;JUNIN;CONCEPCION;CONCEPCION;16326;14859;1467;0.50;2695.58;1155.25;3850.83;2018
20230614;8531;120202;SIERRA;JUNIN;CONCEPCION;ACO;1664;1480;184;0.30;161.00;69.00;230.00;2018
20230614;8532;120203;SIERRA;JUNIN;CONCEPCION;ANDAMARCA;3558;428;3130;0.42;65.60;28.12;93.72;2018
20230614;8533;120204;SIERRA;JUNIN;CONCEPCION;CHAMBARA;2691;858;1834;0.42;131.47;56.34;187.81;2018
20230614;8534;120205;SIERRA;JUNIN;CONCEPCION;COCHAS;1983;394;1590;0.42;60.33;25.86;86.18;2018
20230614;8535;120206;SIERRA;JUNIN;CONCEPCION;COMAS;5586;998;4588;0.42;153.00;65.57;218.57;2018
20230614;8536;120207;SIERRA;JUNIN;CONCEPCION;HEROINAS TOLEDO;991;135;857;0.42;20.67;8.86;29.53;2018
20230614;8537;120208;SIERRA;JUNIN;CONCEPCION;MANZANARES;1521;1422;99;0.42;217.93;93.40;311.32;2018
20230614;8538;120209;SIERRA;JUNIN;CONCEPCION;MARISCAL CASTILLA;1457;377;1080;0.42;57.81;24.78;82.58;2018
20230614;8539;120210;SIERRA;JUNIN;CONCEPCION;MATAHUASI;6111;4598;1513;0.56;939.88;402.81;1342.69;2018
20230614;8540;120211;SIERRA;JUNIN;CONCEPCION;MITO;1447;980;467;0.42;150.23;64.39;214.62;2018
20230614;8541;120212;SIERRA;JUNIN;CONCEPCION;NUEVE DE JULIO;2419;2128;291;0.40;310.69;133.15;443.85;2018
20230614;8542;120213;SIERRA;JUNIN;CONCEPCION;ORCOTUNA;5025;4393;632;0.29;460.20;197.23;657.43;2018
20230614;8543;120214;SIERRA;JUNIN;CONCEPCION;SAN JOSE DE QUERO;5746;2548;3198;0.42;390.59;167.39;557.98;2018
20230614;8544;120215;SIERRA;JUNIN;CONCEPCION;SANTA ROSA DE OCOPA;2079;1900;179;0.25;173.42;74.32;247.74;2018
20230614;8545;120301;SELVA;JUNIN;CHANCHAMAYO;CHANCHAMAYO;28457;25247;3210;0.52;4819.50;2065.50;6885.01;2018
20230614;8546;120302;SELVA;JUNIN;CHANCHAMAYO;PERENE;58987;36186;22801;0.52;6868.20;2943.51;9811.71;2018
20230614;8547;120303;SELVA;JUNIN;CHANCHAMAYO;PICHANAQUI;43281;24824;18457;0.64;5826.05;2496.88;8322.94;2018
20230614;8548;120304;SELVA;JUNIN;CHANCHAMAYO;SAN LUIS DE SHUARO;4190;1846;2344;0.55;368.58;157.96;526.55;2018
20230614;8549;120305;SELVA;JUNIN;CHANCHAMAYO;SAN RAMON;28653;23315;5338;0.57;4850.65;2078.85;6929.51;2018
20230614;8550;120306;SELVA;JUNIN;CHANCHAMAYO;VITOC;1774;477;1297;0.50;87.83;37.64;125.47;2018
20230614;8551;120401;SIERRA;JUNIN;JAUJA;JAUJA;19327;19202;125;0.50;3518.38;1507.88;5026.26;2018
20230614;8552;120402;SIERRA;JUNIN;JAUJA;ACOLLA;6295;4569;1727;0.46;767.07;328.74;1095.82;2018
20230614;8553;120403;SIERRA;JUNIN;JAUJA;APATA;4590;1784;2806;0.28;184.27;78.97;263.24;2018
20230614;8554;120404;SIERRA;JUNIN;JAUJA;ATAURA;1355;1068;288;0.42;163.68;70.15;233.83;2018
20230614;8555;120405;SIERRA;JUNIN;JAUJA;CANCHAYLLO;1686;1419;268;0.42;217.48;93.21;310.69;2018
20230614;8556;120406;SIERRA;JUNIN;JAUJA;CURICACA;1475;452;1023;0.42;69.35;29.72;99.07;2018
20230614;8557;120407;SIERRA;JUNIN;JAUJA;EL MANTARO;2703;2554;149;0.22;200.42;85.89;286.31;2018
20230614;8558;120408;SIERRA;JUNIN;JAUJA;HUAMALI;1681;1312;369;0.42;201.16;86.21;287.38;2018
20230614;8559;120409;SIERRA;JUNIN;JAUJA;HUARIPAMPA;1075;1046;28;0.42;160.39;68.74;229.13;2018
20230614;8560;120410;SIERRA;JUNIN;JAUJA;HUERTAS;2160;1580;580;0.42;242.22;103.81;346.02;2018
20230614;8561;120411;SIERRA;JUNIN;JAUJA;JANJAILLO;567;193;374;0.38;26.82;11.50;38.32;2018
20230614;8562;120412;SIERRA;JUNIN;JAUJA;JULCAN;763;763;0;0.42;116.95;50.12;167.07;2018
20230614;8563;120413;SIERRA;JUNIN;JAUJA;LEONOR ORDOÑEZ;1605;1360;245;0.42;208.53;89.37;297.90;2018
20230614;8564;120414;SIERRA;JUNIN;JAUJA;LLOCLLAPAMPA;1187;835;352;0.42;128.04;54.88;182.92;2018
20230614;8565;120415;SIERRA;JUNIN;JAUJA;MARCO;1499;1128;371;0.38;156.52;67.08;223.60;2018
20230614;8566;120416;SIERRA;JUNIN;JAUJA;MASMA;1810;702;1108;0.42;107.64;46.13;153.77;2018
20230614;8567;120417;SIERRA;JUNIN;JAUJA;MASMA CHICCHE;754;247;507;0.42;37.85;16.22;54.07;2018
20230614;8568;120418;SIERRA;JUNIN;JAUJA;MOLINOS;1623;1239;384;0.42;189.89;81.38;271.27;2018
20230614;8569;120419;SELVA;JUNIN;JAUJA;MONOBAMBA;1816;452;1364;0.55;90.30;38.70;129.00;2018
20230614;8570;120420;SIERRA;JUNIN;JAUJA;MUQUI;1048;1043;4;0.42;159.96;68.55;228.51;2018
20230614;8571;120421;SIERRA;JUNIN;JAUJA;MUQUIYAUYO;2363;2337;26;0.37;315.57;135.24;450.81;2018
20230614;8572;120422;SIERRA;JUNIN;JAUJA;PACA;908;607;301;0.46;102.77;44.05;146.82;2018
20230614;8573;120423;SIERRA;JUNIN;JAUJA;PACCHA;1468;463;1005;0.42;70.92;30.39;101.31;2018
20230614;8574;120424;SIERRA;JUNIN;JAUJA;PANCAN;1269;677;592;0.42;103.82;44.50;148.32;2018
20230614;8575;120425;SIERRA;JUNIN;JAUJA;PARCO;1182;934;247;0.22;75.03;32.16;107.19;2018
20230614;8576;120426;SIERRA;JUNIN;JAUJA;POMACANCHA;1448;512;937;0.42;78.42;33.61;112.03;2018
20230614;8577;120427;SIERRA;JUNIN;JAUJA;RICRAN;1291;707;584;0.42;108.33;46.43;154.76;2018
20230614;8578;120428;SIERRA;JUNIN;JAUJA;SAN LORENZO;2710;2305;405;0.42;353.29;151.41;504.71;2018
20230614;8579;120429;SIERRA;JUNIN;JAUJA;SAN PEDRO DE CHUNAN;700;697;3;0.42;106.87;45.80;152.67;2018
20230614;8580;120430;SIERRA;JUNIN;JAUJA;SAUSA;3257;3257;0;0.30;353.04;151.30;504.34;2018
20230614;8581;120431;SIERRA;JUNIN;JAUJA;SINCOS;4210;2293;1917;0.16;133.92;57.40;191.32;2018
20230614;8582;120432;SIERRA;JUNIN;JAUJA;TUNAN MARCA;1033;901;133;0.42;138.05;59.16;197.21;2018
20230614;8583;120433;SIERRA;JUNIN;JAUJA;YAULI;1106;931;175;0.47;160.35;68.72;229.08;2018
20230614;8584;120434;SIERRA;JUNIN;JAUJA;YAUYOS;9874;9489;386;0.49;1679.73;719.88;2399.61;2018
20230614;8585;120501;SIERRA;JUNIN;JUNIN;JUNIN;11284;10498;786;0.23;881.32;377.71;1259.03;2018
20230614;8586;120502;SIERRA;JUNIN;JUNIN;CARHUAMAYO;6702;6408;295;0.25;584.70;250.58;835.28;2018
20230614;8587;120503;SIERRA;JUNIN;JUNIN;ONDORES;1185;544;641;0.29;57.83;24.78;82.62;2018
20230614;8588;120504;SIERRA;JUNIN;JUNIN;ULCUMAYO;4189;974;3215;0.28;99.51;42.65;142.16;2018
20230614;8589;120601;SELVA;JUNIN;SATIPO;SATIPO;41399;28932;12467;0.65;6864.19;2941.79;9805.98;2018
20230614;8590;120602;SELVA;JUNIN;SATIPO;COVIRIALI;6332;343;5989;0.55;68.47;29.34;97.81;2018
20230614;8591;120603;SELVA;JUNIN;SATIPO;LLAYLLA;7119;1675;5445;0.27;165.06;70.74;235.80;2018
20230614;8592;120604;SELVA;JUNIN;SATIPO;MAZAMARI ;41070;18079;22991;0.45;2995.86;1283.94;4279.80;2018
20230614;8593;120605;SELVA;JUNIN;SATIPO;PAMPA HERMOSA;3834;381;3453;0.40;55.68;23.86;79.54;2018
20230614;8594;120606;SELVA;JUNIN;SATIPO;PANGOA  ;62184;25288;36896;0.53;4891.89;2096.52;6988.41;2018
20230614;8595;120607;SELVA;JUNIN;SATIPO;RIO NEGRO ;32890;5359;27531;0.50;968.22;414.95;1383.17;2018
20230614;8596;120608;SELVA;JUNIN;SATIPO;RIO TAMBO;28698;2047;26651;0.46;340.65;145.99;486.64;2018
20230614;8597;120609;SELVA;JUNIN;SATIPO;VIZCATÁN DEL ENE   ;5101;556;4545;0.45;91.31;39.13;130.44;2018
20230614;8598;120701;SIERRA;JUNIN;TARMA;TARMA;50310;45157;5153;0.47;7779.70;3334.16;11113.85;2018
20230614;8599;120702;SIERRA;JUNIN;TARMA;ACOBAMBA;9744;6121;3623;0.36;797.55;341.81;1139.36;2018
20230614;8600;120703;SIERRA;JUNIN;TARMA;HUARICOLCA;1914;1319;595;0.42;202.23;86.67;288.89;2018
20230614;8601;120704;SIERRA;JUNIN;TARMA;HUASAHUASI;10270;4662;5608;0.45;765.77;328.19;1093.96;2018
20230614;8602;120705;SIERRA;JUNIN;TARMA;LA UNION;3643;2988;654;0.54;589.03;252.44;841.48;2018
20230614;8603;120706;SIERRA;JUNIN;TARMA;PALCA;5910;3253;2657;0.42;498.68;213.72;712.41;2018
20230614;8604;120707;SIERRA;JUNIN;TARMA;PALCAMAYO;3359;1899;1460;0.42;291.11;124.76;415.87;2018
20230614;8605;120708;SIERRA;JUNIN;TARMA;SAN PEDRO DE CAJAS;3528;2873;655;0.22;230.67;98.86;329.53;2018
20230614;8606;120709;SIERRA;JUNIN;TARMA;TAPO;4590;853;3737;0.43;133.89;57.38;191.27;2018
20230614;8607;120801;SIERRA;JUNIN;YAULI;LA OROYA;14101;13945;156;2.00;10180.15;4362.92;14543.07;2018
20230614;8608;120802;SIERRA;JUNIN;YAULI;CHACAPALPA;686;257;429;0.42;39.37;16.87;56.24;2018
20230614;8609;120803;SIERRA;JUNIN;YAULI;HUAY-HUAY;2073;1952;121;0.31;220.87;94.66;315.53;2018
20230614;8610;120804;SIERRA;JUNIN;YAULI;MARCAPOMACOCHA;822;554;268;0.42;84.95;36.41;121.36;2018
20230614;8611;120805;SIERRA;JUNIN;YAULI;MOROCOCHA;5185;4638;547;0.38;638.24;273.53;911.77;2018
20230614;8612;120806;SIERRA;JUNIN;YAULI;PACCHA;1655;1229;425;0.27;119.37;51.16;170.52;2018
20230614;8613;120807;SIERRA;JUNIN;YAULI;SANTA BARBARA DE CARHUACAYA;1071;608;463;0.42;93.21;39.95;133.16;2018
20230614;8614;120808;SIERRA;JUNIN;YAULI;SANTA ROSA DE SACCO;8829;8808;21;0.38;1221.62;523.55;1745.18;2018
20230614;8615;120809;SIERRA;JUNIN;YAULI;SUITUCANCHA;725;439;285;0.42;67.32;28.85;96.18;2018
20230614;8616;120810;SIERRA;JUNIN;YAULI;YAULI;5436;4435;1001;0.30;488.84;209.50;698.35;2018
20230614;8617;120901;SIERRA;JUNIN;CHUPACA;CHUPACA;21350;15417;5932;0.60;3376.37;1447.01;4823.38;2018
20230614;8618;120902;SIERRA;JUNIN;CHUPACA;AHUAC;6683;3698;2985;0.23;310.47;133.06;443.54;2018
20230614;8619;120903;SIERRA;JUNIN;CHUPACA;CHONGOS BAJO;4699;3875;824;0.42;594.08;254.61;848.69;2018
20230614;8620;120904;SIERRA;JUNIN;CHUPACA;HUACHAC;3097;1890;1206;0.42;289.78;124.19;413.97;2018
20230614;8621;120905;SIERRA;JUNIN;CHUPACA;HUAMANCACA CHICO;9796;8264;1532;0.29;874.77;374.90;1249.68;2018
20230614;8622;120906;SIERRA;JUNIN;CHUPACA;SAN JUAN DE ISCOS;2303;1139;1164;0.20;83.15;35.63;118.78;2018
20230614;8623;120907;SIERRA;JUNIN;CHUPACA;SAN JUAN DE JARPA;2703;1084;1618;0.42;166.23;71.24;237.47;2018
20230614;8624;120908;SIERRA;JUNIN;CHUPACA;TRES DE DICIEMBRE;2911;2911;0;0.55;584.48;250.49;834.96;2018
